index	county	floor	observation	q05	q10	q25	q50	q75	q90	q95
3190	345	0.0	0.916290731874155	-0.012142500681790479	0.3276865405842622	0.8966580851731597	1.504512702621704	2.113913580884685	2.6663591586986164	2.9676840376796085
3191	345	0.0	3.45315712059287	-0.01567307748406326	0.31008905613161314	0.8794020078035971	1.4869870653450545	2.114399003611788	2.6695820390249136	3.02756843059354
3192	345	1.0	1.06471073699243	-0.3179126280137124	-0.010116205190263938	0.5630774786818953	1.1675620819887205	1.786204722123541	2.3366259228246884	2.6508282546133604
3193	345	1.0	1.94591014905531	-0.3720692460961877	-0.0329934476295863	0.5263846026001401	1.1614744148998448	1.7594936649597108	2.3301803121365374	2.666871281059562
3194	345	0.0	1.19392246847243	-0.021049833032662404	0.3195913104225259	0.8899353036841618	1.4955483960704816	2.1089449412961527	2.7010555563308936	3.0493009600449343
3195	345	1.0	1.02961941718116	-0.35038179000752434	-0.007228601973092078	0.5478287417451018	1.1421636755818803	1.775848832675337	2.3309237950238386	2.6445549209380657
3196	345	1.0	1.90210752639692	-0.3220654752039167	0.012175057672574954	0.579647712572595	1.1819231421339755	1.7969148799097017	2.333864938062778	2.667422212036668
3197	345	1.0	0.405465108108164	-0.35193767257307074	-0.02297347511187098	0.53946576952603	1.156931534740321	1.7808655813646819	2.3177810910841896	2.662989865086083
3198	345	0.0	1.70474809223843	0.002748214255038593	0.3393401511171562	0.8695943655308312	1.4803101773204617	2.0957075337054416	2.6487137178881457	2.969417424917277
3199	345	1.0	-0.22314355131421	-0.34464622853860055	-0.021521979294149327	0.546599307759931	1.170272595208087	1.793465803247443	2.3686741321085427	2.702503591659953
3200	345	1.0	1.79175946922805	-0.3799746015676377	-0.015613698799687426	0.5473670526553126	1.1528877393047743	1.7640719789288961	2.3319705419661805	2.6619985237204324
3201	345	0.0	0.78845736036427	-0.00790461790255112	0.3169729243560929	0.8716436772670693	1.4921760050300152	2.1205919372958455	2.6640161263431517	2.990835979298493
3202	345	1.0	2.58776403522771	-0.3391295398622027	-0.006765637423318845	0.5285650095746315	1.1421798570855313	1.7739576485482607	2.3376913400325257	2.6631665177215917
3203	345	0.0	0.955511445027436	-0.015223237981724206	0.3120207856831228	0.8844717222357457	1.5047931890362023	2.1166944292608942	2.6760555756063424	3.0082016943068064
3204	345	1.0	0.0	-0.35127432288546717	-0.012147513399302284	0.5363793635773642	1.1633477465758089	1.785411847107441	2.329352349125027	2.6628935304698307
3205	345	0.0	2.98568193770049	-0.009005137250611372	0.3214645868048134	0.8592513982978793	1.4770063729185177	2.1191267846618733	2.6716823575214588	2.9879191112672414
3206	345	1.0	2.46809953147162	-0.30601681431256916	0.0028933871745197197	0.5375137236084784	1.1708150685104817	1.7771844790190277	2.3426044290364016	2.676706820709243
3207	345	0.0	1.90210752639692	0.015653005315209932	0.3482540830677928	0.8806782675646356	1.5012238143250691	2.1037379654777384	2.662553926050108	2.990873085500112
3208	345	0.0	1.25276296849537	-0.018443590182186064	0.30471295338388904	0.8623434153527015	1.5019885032233056	2.1233838091266035	2.677272002210082	2.994431393414026
3209	345	0.0	1.6094379124341	-0.02554443483545441	0.3250254190585392	0.8837236168387523	1.4895091040530162	2.112675777062715	2.680763267425528	2.9704604948268276
3210	345	0.0	2.57261223020711	0.012299023796616904	0.3244340831317046	0.8930387477706577	1.5067772802733312	2.1278820831498417	2.6827979653229734	3.0087772720775257
3211	345	0.0	0.336472236621213	0.008877761424598585	0.3520239209581072	0.8887203695297664	1.500643713907649	2.109379693654892	2.7077718839568146	3.027886433164167
3212	345	1.0	2.18605127673809	-0.34487422465574236	-0.0019806775769885166	0.5368355276964245	1.1506504757981937	1.7592937636315424	2.303716175465814	2.666411385912954
3213	345	0.0	0.78845736036427	0.005516161769602953	0.33871596620406896	0.8964021685560193	1.4961872402312606	2.116547402259528	2.65762039128595	3.004570280675645
3214	345	1.0	-0.22314355131421	-0.39912653794324837	-0.02610733283081307	0.5502081870484467	1.161765105501924	1.7792915989814928	2.357846312330757	2.7094155227130874
3215	345	0.0	2.76000994003292	-0.005036188730498745	0.33205890568199775	0.8907653192658018	1.4992827278260488	2.134147374762942	2.679671852175557	2.9965354019601387
3216	345	0.0	1.22377543162212	-0.028913989804625707	0.3056257410864146	0.8807327947902763	1.4920716221838084	2.117119127512703	2.6818046412653134	3.0113711817273328
3217	345	1.0	3.82428409112014	-0.43100310511733475	-0.05279957234979977	0.5072972658679634	1.1466073549493738	1.774396344909104	2.3303937186390513	2.661449101568924
3218	345	0.0	0.993251773010283	-0.017392267441425732	0.2959813946765713	0.85490654401296	1.4899872343136433	2.115759376021399	2.6756288283325835	3.0112238527757267
3219	345	1.0	-0.22314355131421	-0.3394543463428192	-0.016375241447259433	0.5337344428324773	1.1594418802695765	1.8042683875579224	2.351214034557645	2.7031671801754875
3220	345	1.0	2.00148000021012	-0.3676911290662852	-0.010414667995358041	0.5499036776327206	1.1761731143201355	1.796583637473689	2.328357121507709	2.6526943118140514
3221	345	0.0	1.82454929205105	0.0036453462086143	0.33043439019325505	0.8642798575864916	1.4966561998328765	2.121308734524244	2.6681685408045195	3.009074696056451
3222	345	0.0	2.99573227355399	0.0008067836516763569	0.3220109610148648	0.8707973357315022	1.4945180341301336	2.107582831986164	2.6553183230022497	2.995276949471024
3223	345	1.0	-1.20397280432594	-0.3689687189619756	-0.036186437106997954	0.5299702911433763	1.1574034246120477	1.780068869983337	2.350906527597497	2.6530725783839126
3224	345	1.0	0.916290731874155	-0.353203908117685	-0.04270524056064134	0.5390921696352119	1.1581280188817327	1.7966561185772791	2.3564501745168585	2.692976055828759
3225	345	0.0	1.25276296849537	-0.019768272312840365	0.3001170896392104	0.8511769410665605	1.4866892072966047	2.1170998340664524	2.661810005824848	2.9917040300669604
3226	345	0.0	1.45861502269952	-0.02137146855179899	0.3254807952223516	0.888815077280793	1.485963431279235	2.107024684542031	2.6850213508574283	3.02240054607979
3227	345	0.0	-1.20397280432594	-0.015715655977531103	0.34059957227246285	0.9001098554229638	1.4996508436017122	2.119269027326691	2.666557506449555	2.9986861249170444
3228	345	1.0	1.43508452528932	-0.3407148068551742	-0.03598655809777101	0.52554992480443	1.1629668842669971	1.7997686312535888	2.3604758436131843	2.6945082203457718
3229	346	1.0	0.336472236621213	-1.2523928753865796	-0.9060944295314508	-0.3340717250765525	0.33337743858293345	0.9917316848773902	1.5745545819531004	1.9575785135598633
3230	346	1.0	-0.356674943938732	-1.2597377612713592	-0.9040043543939139	-0.300790650864662	0.34553585031014517	0.9769800949844422	1.576109550650902	1.9235838688551405
3231	346	1.0	0.405465108108164	-1.2706936434369638	-0.9327460005848196	-0.32105979223566034	0.34751255306716533	1.0018032851277971	1.6046277420815127	1.9425221210420123
3232	346	1.0	-0.510825623765991	-1.253194948605819	-0.9187763433651565	-0.33389422370639166	0.3256550676264387	0.9868518274322626	1.5592636604634462	1.9495324429453444
3233	346	0.0	2.41591377830105	-0.5078157853859268	-0.16025240429118914	0.4153113801295566	1.048108515056012	1.7195489277432134	2.2995782749521534	2.675963859415788
3234	353	0.0	2.09186406167839	-0.9061531770440144	-0.5555410486846166	0.007816444217027874	0.6207424985000142	1.2519400345337477	1.8038265593892806	2.1612332389606337
3235	353	1.0	1.66770682055808	-0.9881651520974838	-0.6399556045808895	-0.0946880478601206	0.545687648211082	1.1555830024081901	1.7318931433321634	2.0580651603625673
3236	353	0.0	0.741937344729377	-0.8549986647729857	-0.5324437696242807	0.005778601750028034	0.6254272675790471	1.2603877637233074	1.8295830840124239	2.1521864732977782
3237	353	1.0	0.336472236621213	-0.9857437384789516	-0.6614122871285233	-0.09169875227562943	0.5423816074196981	1.1603825306699473	1.7024359479132356	2.0581929192285675
3238	353	1.0	1.1314021114911	-0.9952251757396603	-0.6405054484232374	-0.07722979488800732	0.5327528010398539	1.168300620546181	1.73588010639865	2.055486684829397
3239	353	0.0	-0.916290731874155	-0.8877820871231645	-0.5654054177602105	-0.005405206181747557	0.6128683060334864	1.23593344388139	1.8171763152091156	2.1588877343964774
3240	353	0.0	0.587786664902119	-0.8881964630480493	-0.5657199363376653	-0.01448823051440487	0.6080687675998899	1.2026300460236057	1.7785988129758956	2.119141476242893
3241	353	0.0	0.182321556793955	-0.8864614322236806	-0.5461957476926389	0.017316035633038726	0.638031677423168	1.259744519243152	1.8206521627217758	2.1348072026693146
3242	353	1.0	-1.20397280432594	-1.004857135254261	-0.6800727070609129	-0.10333792935133104	0.5353043827740325	1.175049527472258	1.7344188270496852	2.0909902450393303
3243	353	1.0	0.0953101798043249	-1.0072598462866573	-0.6549159048710284	-0.08338337826604397	0.5445019456553423	1.1626742042334688	1.7259157062098827	2.0557569389391057
3244	353	1.0	-0.22314355131421	-1.0299376802310922	-0.672736988656184	-0.09167527382619392	0.5262337209419856	1.164515125818113	1.680042219743099	2.0265111233538247
3245	353	1.0	1.33500106673234	-0.990479685155764	-0.6669095564658845	-0.08480176663760552	0.528532184226354	1.1574228482110973	1.7166327460610287	2.05424502231633
3246	353	0.0	-0.105360515657826	-0.8747585286176511	-0.557982085435998	0.011272952169215172	0.6167575159863292	1.223758864791918	1.804387651122797	2.1646388162719963
3247	353	0.0	0.587786664902119	-0.8740226126533975	-0.547918595373159	0.010429720763670991	0.6260338018285886	1.2493875822345406	1.8168948837655166	2.1672095576333663
3248	353	0.0	2.30258509299405	-0.9027007078284216	-0.5736243187817429	-0.0022745201502237244	0.6224527001684809	1.2513211626830822	1.810871825708016	2.1623177442248567
3249	353	1.0	1.68639895357023	-0.9580319149953448	-0.6127375675990804	-0.06603471563121438	0.5409479690540054	1.1677874359866398	1.7329156173895566	2.075040333336273
3250	353	0.0	0.916290731874155	-0.9031482494591434	-0.5576177816996376	0.006083430735906392	0.6339270602247893	1.2613565150810075	1.8230259317029511	2.134415277352116
3251	353	0.0	1.43508452528932	-0.9039256851862701	-0.5530239320336686	-0.005470518200509998	0.629482613511869	1.2532371804205207	1.7918908979059265	2.1443634392350472
3252	353	0.0	0.955511445027436	-0.8852486935772927	-0.5552219425081515	0.01336335926994546	0.6262356449218336	1.2395192306545313	1.7857591322553432	2.1130506971868015
3253	353	0.0	-2.30258509299405	-0.8829541485624541	-0.5353156346048156	0.005047799439742706	0.6288206446390014	1.237167140322877	1.800117866756423	2.145607769459589
3254	353	1.0	1.41098697371026	-1.0040116101011127	-0.6622799469326603	-0.07594735647637824	0.5449389289006104	1.1740870257289844	1.73666198775469	2.075886104935478
3255	353	1.0	0.182321556793955	-0.9779422085780276	-0.6276406566820459	-0.067247907789101	0.5513334967887038	1.1845816308500663	1.7164939098849714	2.0298426200952395
3256	353	1.0	-0.22314355131421	-1.0007850243966048	-0.6691703054129836	-0.09429379236698515	0.5308759145203594	1.1297268820247144	1.6748111764978266	2.0110625653130456
3257	353	0.0	-0.22314355131421	-0.9088369470046401	-0.5651302986496464	0.007025561283553777	0.6279804781195975	1.245427564803279	1.8012613494061482	2.112171458939327
3258	353	1.0	1.06471073699243	-1.001832913617061	-0.6637551780766717	-0.09121736485231799	0.5488049651597943	1.1807278009970166	1.7359517496140426	2.053506513024895
3259	353	0.0	0.405465108108164	-0.8716468900552289	-0.547355986981748	0.012413874841071773	0.6358092481065296	1.237290831439017	1.7918560853248793	2.1317880032231584
3260	353	1.0	1.77495235091167	-0.9852474427092381	-0.641337462503155	-0.07865372639839824	0.5294925239882622	1.1616933685827369	1.7086193191566341	2.049678631049208
3261	353	1.0	0.0	-0.9589741199470945	-0.6397625760131669	-0.07811586490790604	0.528000564820699	1.1567346031283985	1.7223751320111262	2.0537031837565416
3262	353	0.0	-0.510825623765991	-0.9000441881551704	-0.5655949984210917	0.009561674589100344	0.6063452661031874	1.2541486650737288	1.819606882850816	2.146654179098856
3263	353	0.0	0.0953101798043249	-0.8693391939589642	-0.5509757147056978	0.007097174295078529	0.6232218406236267	1.246215922716674	1.8156581786408967	2.1472571962022435
3264	353	0.0	0.641853886172395	-0.858551380210478	-0.5549220446383787	0.016267505976341398	0.623184508343004	1.2428772270986588	1.794600034398349	2.1552848695385163
3265	353	1.0	1.25276296849537	-0.9916211852336846	-0.6402095424011904	-0.07802179908651391	0.5480372714497592	1.1720582278297245	1.735118277096716	2.081396596332512
3266	355	3.0	-0.693147180559945	-2.6856904283767875	-2.2927683200866436	-1.6203854623385934	-0.8669928908903457	-0.12570066047571102	0.5485417273797593	0.9459818848419346
3267	355	0.0	3.70130197411249	-0.04098002213051337	0.28195037765867503	0.8400295949937081	1.4955050415845865	2.1307463182832285	2.6968743465109686	3.037026268229924
3268	355	0.0	2.12823170584927	-0.06456956154271776	0.2809253695213304	0.8658809576980857	1.4852479554043065	2.1179318781098337	2.7038011445079384	3.057695046285923
3269	355	1.0	-0.693147180559945	-0.842618510026257	-0.518946333625767	0.06640157969314034	0.6987490048671374	1.3249089628073856	1.910105668630095	2.2383524375848425
3270	355	0.0	1.75785791755237	-0.10146840996509073	0.250769227851141	0.8479797311241906	1.471542438447174	2.103941273353539	2.689906865455674	3.016747866860606
3271	355	1.0	0.993251773010283	-0.8862561775281314	-0.5263872095598348	0.04979294014510291	0.6918330868046637	1.3236554992766263	1.917559548832096	2.2468566889258845
3272	355	1.0	-0.510825623765991	-0.8317206080273365	-0.48163980033119513	0.07993906126929737	0.6832012874689034	1.3213442681545318	1.907872503875705	2.257852976846945
3273	355	0.0	1.56861591791385	-0.0875859751430731	0.2626841584951792	0.8330676742494738	1.473074927317421	2.1149107740347435	2.6939992273916484	3.044979674189136
3274	357	1.0	0.741937344729377	-0.6819042543542282	-0.3639633636052222	0.20852810923125917	0.8252211276722896	1.4482807891914709	2.003382549291558	2.3217449563666515
3275	357	0.0	2.37024374146786	0.014660937752189282	0.35807546248667743	0.9161291541650787	1.5472651545679665	2.178358238474643	2.751603077773555	3.0941216359912316
3276	357	1.0	2.11625551480255	-0.7156566080028016	-0.3571837374860578	0.19512090733120413	0.8108745107197406	1.4278255543703606	1.98124594769499	2.3555894351332833
3277	357	1.0	2.2512917986065	-0.6753366243579386	-0.3579856883616281	0.1879268237832229	0.8036510803674746	1.4183314608126734	1.9876108250036615	2.328307750413854
3278	357	0.0	1.90210752639692	0.0295617256817911	0.3675451356281546	0.94827345187182	1.5634954880672356	2.1644794214569227	2.7329282966050923	3.0593348288691233
3279	357	0.0	2.92852352386054	0.02709210721537224	0.3686061792961475	0.9421807653506533	1.5612402113447366	2.1892793479101598	2.7315794726519553	3.066297185792708
3280	357	1.0	1.22377543162212	-0.7203440693740456	-0.3610630352435123	0.2010879845708451	0.8024635516784862	1.4187641022136783	1.9768427340025463	2.3112290521164174
3281	357	1.0	0.78845736036427	-0.6923118362696404	-0.3704120067982678	0.19077714988431188	0.8151625782271861	1.4136459802865977	1.989547462415921	2.3178003655618395
3282	357	1.0	0.587786664902119	-0.7190500353704301	-0.3729539669639392	0.17314618085842812	0.7986043277557521	1.4158357080717145	1.9885148409308766	2.308173109922326
3283	357	1.0	0.0953101798043249	-0.7077555615479324	-0.3848721206631385	0.17840287706560232	0.8143071399001198	1.4251138823536746	1.98291537334858	2.3412643950037
3284	357	0.0	1.50407739677627	0.0698178049266876	0.40269516932718236	0.952739217499896	1.5707806268856443	2.187767878011914	2.760304326190025	3.108053793345122
3285	357	1.0	0.693147180559945	-0.6767616141829316	-0.3649209914394815	0.21008818108805696	0.8243521892259953	1.4530537695709045	2.015318172161045	2.342301281834123
3286	357	0.0	3.01062088604774	0.043195902393320336	0.36788712145512026	0.9328556412120652	1.5535883519348936	2.1753750210062277	2.760939244252206	3.0936222523492622
3287	357	1.0	-0.22314355131421	-0.7000426098263259	-0.3788344695501695	0.18690649165374548	0.7926476774950717	1.4150079805507887	1.968571521638834	2.3083031462670296
3288	357	1.0	2.09186406167839	-0.6905742797761336	-0.35253293728378593	0.1995340875616346	0.799554385014243	1.4394316349450467	2.02778970004169	2.3384721330428713
3289	357	1.0	1.7404661748405	-0.6771231763072939	-0.35671447170786846	0.19243350884270838	0.8192271890403806	1.4383894662797223	1.9872484440850284	2.338463198846417
3290	357	0.0	1.19392246847243	0.006653203561067276	0.357340804619654	0.9229731059371755	1.5538256065586795	2.1834056685650394	2.729987248675713	3.0788545312817153
3291	357	1.0	0.8754687373539	-0.6901079184280088	-0.34833423380330475	0.18691593084804564	0.8214307325764219	1.443695218075879	1.9888955039690157	2.313047897257182
3292	357	1.0	-0.916290731874155	-0.7139105270575454	-0.3685009819554279	0.20131541855203408	0.8208877515467259	1.4438667479200378	1.9764910352503278	2.317995827578504
3293	357	1.0	-0.356674943938732	-0.7105279146517212	-0.37890682517071356	0.2030840315114601	0.7998195167141364	1.4232563442256616	1.9891864940350716	2.3122986184970866
3294	357	0.0	0.470003629245736	0.04496316518890783	0.3785339076453881	0.9590831184063803	1.5650590066044576	2.1855274114079632	2.7488063234463174	3.0686627859208513
3295	357	1.0	0.641853886172395	-0.6734104108424144	-0.35871088432529136	0.19365050163733194	0.8060469616449148	1.435034282239751	2.015547374201002	2.3621267334488363
3296	357	0.0	2.05412373369555	0.04667685442648165	0.377570984798914	0.9333208433644187	1.5639853256744267	2.178243501347699	2.7388180143702368	3.0762893016609176
3297	357	1.0	0.0	-0.674849183490038	-0.33888044500499914	0.211967110141275	0.8169993002737965	1.426425052101313	1.96841856959414	2.293515973652041
3298	357	0.0	1.1314021114911	0.05614500630517773	0.38563148559762517	0.9301933193875302	1.545143982527437	2.150059237915528	2.7174542017720986	3.084929699088877
3299	357	1.0	-0.510825623765991	-0.6868987280680362	-0.3475502867307542	0.21540451943382954	0.8271475801052735	1.4465293164355695	1.999259795532519	2.3354246814383735
3300	357	1.0	1.77495235091167	-0.6885516164456069	-0.3601705614820014	0.1876465715700148	0.8051924407985154	1.4220774636448725	1.9893389349340689	2.308431004331996
3301	357	1.0	1.41098697371026	-0.6946711163841094	-0.3616729700898867	0.22223661937473205	0.8351666489558933	1.433755749248134	2.0027999271842933	2.3353340084875445
3302	357	0.0	1.62924053973028	-0.00754411037814799	0.36679397932922986	0.9225852149157437	1.5557924545323925	2.163184357819386	2.7411665285545386	3.066170035571701
3303	357	0.0	1.16315080980568	0.056599651503021375	0.3584130034500492	0.9390833260078607	1.5487381162715133	2.169653811667632	2.7366388377348354	3.0325207856666
3304	357	1.0	-0.356674943938732	-0.6787708221717761	-0.3655171783618546	0.17729604587222061	0.7973234392997063	1.4179011566666784	2.0039607941625253	2.348066270228489
3305	357	0.0	1.58923520511658	0.04569374946820569	0.39024259975606385	0.9410465195321279	1.5548657403121688	2.1797106803785384	2.731517070321681	3.080412434960577
3306	357	0.0	1.70474809223843	0.062510100385224	0.37686214631714127	0.9292260814535882	1.5677357337745885	2.211237950194906	2.758112604311497	3.1028238236659784
3307	357	0.0	2.07944154167984	0.01745367607273743	0.3583218984301657	0.9294826369589506	1.5478106326240897	2.158108709149077	2.7291818149035247	3.058265956244788
3308	358	1.0	1.58923520511658	-0.5781270104352595	-0.2785430808104984	0.3084874023124282	0.9412213243039886	1.5906519754727053	2.159115488403126	2.555221426335387
3309	358	0.0	2.40694510831829	0.02683626741228916	0.3538738255913141	0.9158909886464128	1.5304106490399358	2.1439913435860785	2.713648882655879	3.037586648692859
3310	358	1.0	2.27212588550934	-0.61077975777678	-0.2588071943599705	0.31523158698525927	0.9625004182927183	1.596789550085432	2.17306013587704	2.5037301873528772
3311	358	0.0	1.90210752639692	-0.018319640328439062	0.3281836520219713	0.892424717327818	1.5168597165090483	2.1494580243295	2.693158851649504	3.0266697793809856
3312	358	0.0	2.35137525716348	0.013409900289498055	0.3551458744826303	0.9022368157383905	1.5367431694457432	2.1629039826687837	2.726217316765777	3.06934630805274
3313	358	1.0	0.405465108108164	-0.573577816203539	-0.2581900728992636	0.31418982481413726	0.9532140910278392	1.5759242552197992	2.1719267517095946	2.5250445233581367
3314	358	0.0	1.56861591791385	-0.021565651856812102	0.31630778010156646	0.8819140188068413	1.5218292593652194	2.1282955114789006	2.6902814643436748	3.027581927036166
3315	358	0.0	0.916290731874155	-0.03925369283350071	0.31388014738248476	0.891338159413219	1.5080324048363067	2.150143380882559	2.7064595393063673	3.045184481622555
3316	358	1.0	0.182321556793955	-0.634067862723119	-0.2677984071887384	0.2994804562114515	0.9448119477269885	1.584276512174829	2.160493128845099	2.4779859975833824
3317	358	1.0	-0.693147180559945	-0.6222234161630068	-0.2788330251757591	0.316556619688098	0.9654462204372398	1.6140370190629132	2.177445268529061	2.482395908518331
3318	358	1.0	1.64865862558738	-0.6050894745142442	-0.24545250949820924	0.3179933082689	0.9506653321164253	1.5847462270642536	2.190853163936041	2.520278396762278
3319	358	0.0	1.30833281965018	-0.015441112215351802	0.3270613804720539	0.8872025737744319	1.5168470209636657	2.1331066237772767	2.71859807501081	3.047585582658096
3320	358	0.0	1.56861591791385	-0.00944622863224675	0.33949021462932744	0.9063433545369641	1.5199498693756364	2.1312649883623056	2.6928071157377396	3.032512957963204
3321	358	0.0	2.3887627892351	-0.033797322816683996	0.3387005183614457	0.8948897506153822	1.5220258667586177	2.1459148151483305	2.695609302846945	3.0248600074575065
3322	358	0.0	0.832909122935104	-0.040229801483516396	0.28486229684810405	0.8580482506452731	1.4689673803876737	2.100192961930913	2.6936544086385554	3.0215189477429654
3323	363	1.0	0.53062825106217	-1.3465012096716606	-0.9936969110236673	-0.43980385055056787	0.18410972433997316	0.814159087748539	1.379235085310821	1.7068236327652644
3324	363	0.0	1.25276296849537	-0.5553028424684424	-0.23498584308540618	0.32625013484259935	0.9521289973766561	1.5834884279588288	2.12894758722945	2.451291347883517
3325	363	0.0	3.03495298670727	-0.5864068345386036	-0.23813351636888444	0.33002405158038245	0.9474821026717003	1.5957003737661009	2.1365912367510917	2.4509016632591445
3326	363	1.0	-0.22314355131421	-1.345435529447579	-1.0076758309934164	-0.4449987243401701	0.1846372645890281	0.8343235533506177	1.3893907095999953	1.753055757669524
3327	364	1.0	-0.105360515657826	-1.2841433716467339	-0.9617374513785572	-0.3981561554868115	0.2059798290223223	0.8289516388320353	1.3778360250469692	1.732810952463103
3328	364	0.0	0.832909122935104	-1.2455795191039496	-0.9378989561829643	-0.3593533661471833	0.27263470162799186	0.901397710488055	1.427942476095828	1.7636931694024458
3329	364	0.0	0.0953101798043249	-1.3034920729314416	-0.9481260394457414	-0.3597766298881564	0.2656092195667027	0.8793506821861296	1.4421483016616616	1.779125276330246
3330	364	1.0	-1.6094379124341	-1.2875761926410765	-0.9684574817891933	-0.40959859142824584	0.2240013688861156	0.8329210574191791	1.393408223539872	1.7152532518712642
3331	364	0.0	0.182321556793955	-1.280080383633543	-0.9330781343289217	-0.3500216645197627	0.2757868132278458	0.9031535193408217	1.482572119528701	1.8264071618742688
3332	364	1.0	2.02814824729229	-1.2571338412985176	-0.9478084076947104	-0.4129672257309515	0.2024535502702706	0.8218407504600401	1.3655523034209662	1.7102828462414075
3333	364	1.0	-0.22314355131421	-1.3312213044507815	-0.9950407304120117	-0.42520724419358785	0.2218328196334442	0.8148379463645762	1.347323841625717	1.6515993620711076
3334	364	0.0	0.741937344729377	-1.2079758583225244	-0.9079994985703448	-0.33768543286919694	0.2874922761410369	0.915672072139538	1.4737428677578008	1.8207957226396263
3335	364	0.0	1.06471073699243	-1.25698787253256	-0.9160530588812805	-0.34784049521184945	0.2657523460036941	0.8991225349091878	1.4426788217320492	1.776064174708428
3336	364	9.0	0.182321556793955	-2.3673717212868253	-1.918369845303146	-1.1681173804827438	-0.36368493430043103	0.45643276083542766	1.1906923011543487	1.633904072753939
3337	364	0.0	-0.693147180559945	-1.220624238399079	-0.8961698861559196	-0.3516558678115219	0.28012122988096544	0.9044314360616019	1.4682762234246545	1.7998586205966585
3338	364	3.0	-0.356674943938732	-1.50110501883648	-1.1536450325927734	-0.5837084630254075	0.06395013962544335	0.6895907830784025	1.2539871992696474	1.6177604505827086
3339	364	0.0	-1.6094379124341	-1.2374288289914102	-0.8919308022257912	-0.3502982739763731	0.27015970997400873	0.8935906975304162	1.4830025992019562	1.8085480999477792
3340	364	1.0	1.16315080980568	-1.302681720112824	-0.9650868172104555	-0.41157568678801143	0.19379192649015542	0.8168325394606497	1.3778663594301164	1.7132043673951587
3341	364	0.0	0.262364264467491	-1.2198807043667055	-0.9021961862298499	-0.3364965641530432	0.2805891108917171	0.8981078664731912	1.4488453659001863	1.7908163428323483
3342	364	0.0	0.78845736036427	-1.232355533541984	-0.9006728710201714	-0.3492105149506356	0.28044412909396643	0.9062396901247431	1.4246854031336418	1.766071805104939
3343	364	1.0	0.0953101798043249	-1.300049089374538	-0.9938894211694285	-0.437551092323001	0.1860446467952609	0.807249931077475	1.3722929946413727	1.7001088849830477
3344	364	1.0	-1.20397280432594	-1.3167997519745522	-0.9702942968948345	-0.3996370025861658	0.19597402302326072	0.814883829291837	1.3796924555687515	1.6997335570564975
3345	364	0.0	0.405465108108164	-1.2275980764724057	-0.8965915320538858	-0.3432466801465196	0.28146001073822924	0.8906406258192601	1.4612260971871496	1.7958124910217073
3346	364	0.0	-0.22314355131421	-1.2234918282186056	-0.9055816243531639	-0.34311776091032564	0.27452565758446856	0.8881322839255672	1.4554777721807364	1.7923976894043676
3347	364	0.0	0.0	-1.224719703600213	-0.9122940378935295	-0.32350871320429186	0.2997401103414159	0.9324538878720222	1.4829466676579863	1.8134021739952164
3348	366	1.0	-0.693147180559945	-1.053874938729365	-0.7217914540606546	-0.1629430884811386	0.4539723520706349	1.0652714541063988	1.6295680645813657	1.9998781398736558
3349	366	0.0	0.53062825106217	-0.3610772629737908	-0.05809802962020054	0.487835997634839	1.1086031367684752	1.7113413582795465	2.2580631868428807	2.5899813516757555
3350	366	0.0	2.16332302566054	-0.38818593993008843	-0.058667740306603204	0.48939730444681356	1.1066954106343456	1.7220866864912863	2.2670262537854353	2.631732881371373
3351	366	0.0	2.7408400239252	-0.38544122066260667	-0.06517428058224194	0.4914050717950653	1.1214687759017838	1.720962376992055	2.2887778929352507	2.5932959189685576
3352	366	1.0	1.38629436111989	-1.0655657449329157	-0.7264601054597271	-0.16818135242757468	0.4317434416691524	1.0586863412011522	1.6191606953336803	1.9577216529354278
3353	366	0.0	0.955511445027436	-0.3588470205874962	-0.03847066216407193	0.49624451943488657	1.113450706983238	1.7256013644624792	2.246869228084373	2.589618565720624
3354	366	0.0	0.182321556793955	-0.3844368083727741	-0.04794274626919755	0.5028859707604083	1.1048241891652282	1.715121706997166	2.2656316582084806	2.5907536465810983
3355	366	1.0	1.97408102602201	-1.0695499180927552	-0.749425193274688	-0.18871145723170524	0.4362877571624685	1.0530892425923057	1.6357315681028841	1.972965372339285
3356	366	0.0	0.53062825106217	-0.3797327539887245	-0.054789576300278586	0.5071601270413217	1.1303913869671494	1.7471367039533243	2.276324872013872	2.6254037669976644
3357	366	1.0	1.33500106673234	-1.0555192313416084	-0.7242705949411	-0.15543797579485558	0.45437854192202454	1.0799050429648667	1.6536859721292199	1.9924056820761655
3358	368	0.0	1.82454929205105	-0.423454315823904	-0.07438653869958703	0.4797771645672209	1.0979991083762897	1.725985321958064	2.2482483180622297	2.5963318113036418
3359	368	0.0	3.79548918917219	-0.4093496685357622	-0.07833696498812184	0.48045459632758925	1.0965406602665988	1.7020686247720984	2.2580385380579875	2.6172886679063114
3360	368	1.0	1.56861591791385	-1.0679098475547282	-0.734475986739057	-0.1729394294615962	0.4338198528524103	1.0628523960486058	1.6104567028044858	1.949680348558588
3361	368	0.0	1.48160454092422	-0.41408426137517396	-0.07507063187891871	0.46730225552709836	1.0902730862056424	1.706874920922062	2.265141889570779	2.6009076719064783
3362	368	0.0	2.7408400239252	-0.4284162884310452	-0.07264153851043978	0.4664494328878221	1.0729987108313468	1.6862298361703263	2.2474999340974877	2.5755447902642294
