panel	column	draw	log_group_sd	coordinate
1: Study 7, c=0.80	3. ACP (position)	3018	-0.9797019964547443	-1.9998494723907978
1: Study 7, c=0.80	3. ACP (position)	3019	-0.45458130860726853	-1.9854268441743428
1: Study 7, c=0.80	3. ACP (position)	3020	-0.5764797272812687	-1.989984509432812
1: Study 7, c=0.80	3. ACP (position)	3021	-1.4190138153548333	-2.5312149383277975
1: Study 7, c=0.80	3. ACP (position)	3022	-1.3294167193273618	-1.768934347823463
1: Study 7, c=0.80	3. ACP (position)	3023	-1.7358196928394314	-1.9310084679447646
1: Study 7, c=0.80	3. ACP (position)	3024	-1.2457597458443495	-1.6524250104617721
1: Study 7, c=0.80	3. ACP (position)	3025	-0.4172017970864976	-2.371588102733336
1: Study 7, c=0.80	3. ACP (position)	3026	-0.5457378166210985	-1.3724185848283337
1: Study 7, c=0.80	3. ACP (position)	3027	-1.0661822228440103	-1.6884607098507054
1: Study 7, c=0.80	3. ACP (position)	3028	-2.5803187415770172	-1.8755180168583356
1: Study 7, c=0.80	3. ACP (position)	3029	-2.5803187415770172	-1.8755180168583356
1: Study 7, c=0.80	3. ACP (position)	3030	-2.5803187415770172	-1.8755180168583356
1: Study 7, c=0.80	3. ACP (position)	3031	-2.5803187415770172	-1.8755180168583356
1: Study 7, c=0.80	3. ACP (position)	3032	-2.5803187415770172	-1.8755180168583356
1: Study 7, c=0.80	3. ACP (position)	3033	-2.5803187415770172	-1.8755180168583356
1: Study 7, c=0.80	3. ACP (position)	3034	-2.5803187415770172	-1.8755180168583356
1: Study 7, c=0.80	3. ACP (position)	3035	-2.5803187415770172	-1.8755180168583356
1: Study 7, c=0.80	3. ACP (position)	3036	-2.5803187415770172	-1.8755180168583356
1: Study 7, c=0.80	3. ACP (position)	3037	-2.619853480179075	-2.0196512737116636
1: Study 7, c=0.80	3. ACP (position)	3038	-2.619853480179075	-2.0196512737116636
1: Study 7, c=0.80	3. ACP (position)	3039	-2.2424729948609006	-1.9222464588967254
1: Study 7, c=0.80	3. ACP (position)	3040	-2.2424729948609006	-1.9222464588967254
1: Study 7, c=0.80	3. ACP (position)	3041	-2.2424729948609006	-1.9222464588967254
1: Study 7, c=0.80	3. ACP (position)	3042	-2.2424729948609006	-1.9222464588967254
1: Study 7, c=0.80	3. ACP (position)	3043	-0.4618416034244759	-1.5561741924214427
1: Study 7, c=0.80	3. ACP (position)	3044	-1.0876573757630013	-2.554232603067939
1: Study 7, c=0.80	3. ACP (position)	3045	-0.599378222001561	-0.9594100547002633
1: Study 7, c=0.80	3. ACP (position)	3046	-0.4799815247750976	-3.083654445781733
1: Study 7, c=0.80	3. ACP (position)	3047	-1.1895453532883944	-1.7376077943082615
1: Study 7, c=0.80	3. ACP (position)	3048	-0.7637747051039243	-2.3608032376775387
1: Study 7, c=0.80	3. ACP (position)	3049	-1.1021159167818535	-1.6420771800712104
1: Study 7, c=0.80	3. ACP (position)	3050	0.18199057255147344	-2.236917887592426
1: Study 7, c=0.80	3. ACP (position)	3051	0.10505990940467896	-2.6659946835563595
1: Study 7, c=0.80	3. ACP (position)	3052	-1.825583437245008	-1.241927181130887
1: Study 7, c=0.80	3. ACP (position)	3053	-1.825583437245008	-1.241927181130887
1: Study 7, c=0.80	3. ACP (position)	3054	-1.086452287428049	-2.1153197486429116
1: Study 7, c=0.80	3. ACP (position)	3055	-1.0902151075550965	-1.6168442811707624
1: Study 7, c=0.80	3. ACP (position)	3056	-1.8287560304011095	-1.8297652332810865
1: Study 7, c=0.80	3. ACP (position)	3057	-1.351175312983035	-1.9423687810839874
1: Study 7, c=0.80	3. ACP (position)	3058	-0.5723856327447239	-2.5238978056417336
1: Study 7, c=0.80	3. ACP (position)	3059	-0.3171288054225182	-2.7353181163316003
1: Study 7, c=0.80	3. ACP (position)	3060	-0.6209880800655595	-1.3300637644487319
1: Study 7, c=0.80	3. ACP (position)	3061	-0.6797298258074742	-2.130867146301336
1: Study 7, c=0.80	3. ACP (position)	3062	-1.0451349361097946	-2.3897164239998796
1: Study 7, c=0.80	3. ACP (position)	3063	-0.8572198123476464	-1.6182610705996745
1: Study 7, c=0.80	3. ACP (position)	3064	-1.7576649739954586	-2.1598981949584437
1: Study 7, c=0.80	3. ACP (position)	3065	-1.1790750952020024	-1.9358076146109193
1: Study 7, c=0.80	3. ACP (position)	3066	-1.9413483737397168	-2.0543384646584393
1: Study 7, c=0.80	3. ACP (position)	3067	-1.4187143152305477	-2.043903096902942
1: Study 7, c=0.80	3. ACP (position)	3068	-0.6819672809455584	-2.0365798166363427
1: Study 7, c=0.80	3. ACP (position)	3069	-0.5766357722714329	-1.7784494685644385
1: Study 7, c=0.80	3. ACP (position)	3070	-0.5524431649587653	-2.2373010479799587
1: Study 7, c=0.80	3. ACP (position)	3071	-1.4683439769535345	-1.6625595812475071
1: Study 7, c=0.80	3. ACP (position)	3072	-1.5449557253904966	-2.1033692877337975
1: Study 7, c=0.80	3. ACP (position)	3073	-1.4916634050054416	-1.7405633821675128
1: Study 7, c=0.80	3. ACP (position)	3074	-1.9284192531599018	-2.0355114056834567
1: Study 7, c=0.80	3. ACP (position)	3075	-1.7320494251375316	-2.103498066653824
1: Study 7, c=0.80	3. ACP (position)	3076	-1.2268295364312691	-1.903387506567608
1: Study 7, c=0.80	3. ACP (position)	3077	-1.7674503736840625	-1.6862315508447314
1: Study 7, c=0.80	3. ACP (position)	3078	-1.8974856888839928	-2.0558275138682274
1: Study 7, c=0.80	3. ACP (position)	3079	-2.2511726736989703	-1.4973263588436083
1: Study 7, c=0.80	3. ACP (position)	3080	-2.2511726736989703	-1.4973263588436083
1: Study 7, c=0.80	3. ACP (position)	3081	-0.005818182390180726	-1.7597300679160675
1: Study 7, c=0.80	3. ACP (position)	3082	-0.9680303725763603	-2.501254066755111
1: Study 7, c=0.80	3. ACP (position)	3083	-0.4833715217776075	-1.7029898511615398
1: Study 7, c=0.80	3. ACP (position)	3084	-0.7766555514531526	-2.4351662930319056
1: Study 7, c=0.80	3. ACP (position)	3085	-1.3339713281860321	-1.9622234325542427
1: Study 7, c=0.80	3. ACP (position)	3086	-0.5995851939248303	-2.3245111749076224
1: Study 7, c=0.80	3. ACP (position)	3087	-1.257547624227771	-2.22738635358406
1: Study 7, c=0.80	3. ACP (position)	3088	-1.6998613097901472	-1.4423872193976215
1: Study 7, c=0.80	3. ACP (position)	3089	-0.41281582464469024	-2.5866292167733946
1: Study 7, c=0.80	3. ACP (position)	3090	-0.6891019683825492	-2.7681634504143826
1: Study 7, c=0.80	3. ACP (position)	3091	-1.0708466615353986	-2.1952244945152803
1: Study 7, c=0.80	3. ACP (position)	3092	-1.3539054582152161	-1.8450913604277164
1: Study 7, c=0.80	3. ACP (position)	3093	-0.9656518865511452	-1.8848279764886802
1: Study 7, c=0.80	3. ACP (position)	3094	-1.4280350286104193	-2.128470049892911
1: Study 7, c=0.80	3. ACP (position)	3095	-1.7204167566473667	-1.353344289382864
1: Study 7, c=0.80	3. ACP (position)	3096	-0.2600499028874822	-2.364027858928555
1: Study 7, c=0.80	3. ACP (position)	3097	-0.5610284919456506	-2.5122025201647897
1: Study 7, c=0.80	3. ACP (position)	3098	-0.37528156340917457	-2.7211461157481067
1: Study 7, c=0.80	3. ACP (position)	3099	-0.5307321533878224	-3.105946872710747
1: Study 7, c=0.80	3. ACP (position)	3100	-0.7794357393759035	-1.9208224718770144
1: Study 7, c=0.80	3. ACP (position)	3101	-0.5749079705080189	-1.9464861359886452
1: Study 7, c=0.80	3. ACP (position)	3102	-1.3775962742795334	-2.017933767260801
1: Study 7, c=0.80	3. ACP (position)	3103	-0.7770327500737639	-1.8702425047286215
1: Study 7, c=0.80	3. ACP (position)	3104	-0.42119567228394056	-1.9519362563218043
1: Study 7, c=0.80	3. ACP (position)	3105	-1.2719568482155639	-1.7292784134730264
1: Study 7, c=0.80	3. ACP (position)	3106	-0.9619505328290525	-2.142217584685287
1: Study 7, c=0.80	3. ACP (position)	3107	-1.2670300388422613	-2.0903248841598665
1: Study 7, c=0.80	3. ACP (position)	3108	-1.0566545681255366	-1.9323848280652518
1: Study 7, c=0.80	3. ACP (position)	3109	-0.8372359252429686	-1.8055100162592355
1: Study 7, c=0.80	3. ACP (position)	3110	-0.803505669885843	-2.23816003935705
1: Study 7, c=0.80	3. ACP (position)	3111	-0.8483125564539757	-2.1860450652013643
1: Study 7, c=0.80	3. ACP (position)	3112	-0.6355977788168096	-1.745806341274386
1: Study 7, c=0.80	3. ACP (position)	3113	-0.7365632082505659	-1.7605825417057035
1: Study 7, c=0.80	3. ACP (position)	3114	-0.050459893607481474	-2.134306762948786
1: Study 7, c=0.80	3. ACP (position)	3115	-1.060888243810413	-1.4503508831744552
1: Study 7, c=0.80	3. ACP (position)	3116	-1.1387815663117589	-2.127417156173275
1: Study 7, c=0.80	3. ACP (position)	3117	-0.9829192606919663	-1.925275388499577
1: Study 7, c=0.80	3. ACP (position)	3118	-1.2524872107779885	-2.1408928492741155
1: Study 7, c=0.80	3. ACP (position)	3119	-0.96705064206802	-1.88505713543049
1: Study 7, c=0.80	3. ACP (position)	3120	-1.5411128846467261	-2.4825111003450075
1: Study 7, c=0.80	3. ACP (position)	3121	-0.7712391475546087	-2.318434141354843
1: Study 7, c=0.80	3. ACP (position)	3122	-0.41638924203245536	-1.8625349666686895
1: Study 7, c=0.80	3. ACP (position)	3123	-0.7520480618047422	-1.8160902181459624
1: Study 7, c=0.80	3. ACP (position)	3124	-0.7481763657333405	-1.913035237182448
1: Study 7, c=0.80	3. ACP (position)	3125	-0.5602814118685385	-1.9379582995632179
1: Study 7, c=0.80	3. ACP (position)	3126	-1.0287315725257873	-1.8731542758468833
1: Study 7, c=0.80	3. ACP (position)	3127	-0.853809903095732	-2.1959110072802663
1: Study 7, c=0.80	3. ACP (position)	3128	-1.5288851059664141	-1.8583083627947763
1: Study 7, c=0.80	3. ACP (position)	3129	-0.5939023823353422	-1.905546066855854
1: Study 7, c=0.80	3. ACP (position)	3130	-0.46952190396878	-1.3859457674286606
1: Study 7, c=0.80	3. ACP (position)	3131	-0.8785975936939256	-2.1607687497315013
1: Study 7, c=0.80	3. ACP (position)	3132	-1.4540706312760816	-2.0028237739082546
1: Study 7, c=0.80	3. ACP (position)	3133	-0.4018405383977186	-1.9278835940873342
1: Study 7, c=0.80	3. ACP (position)	3134	0.2565099007643712	-2.305944031920756
1: Study 7, c=0.80	3. ACP (position)	3135	-1.519816093971825	-2.2998547613428326
1: Study 7, c=0.80	3. ACP (position)	3136	-1.1950428691822341	-1.8363339797928266
1: Study 7, c=0.80	3. ACP (position)	3137	-2.2332935621845746	-1.7430195171526688
1: Study 7, c=0.80	3. ACP (position)	3138	-0.4992003560034264	-2.276584113618755
1: Study 7, c=0.80	3. ACP (position)	3139	-0.9034819270813611	-2.2089021191375657
1: Study 7, c=0.80	3. ACP (position)	3140	-1.1840192516205912	-1.7817984924965955
1: Study 7, c=0.80	3. ACP (position)	3141	-1.5222107310822275	-2.0805755908260215
1: Study 7, c=0.80	3. ACP (position)	3142	-1.4010335401217675	-1.7377057283359505
1: Study 7, c=0.80	3. ACP (position)	3143	-1.2418453070644668	-1.7916393198197686
1: Study 7, c=0.80	3. ACP (position)	3144	-1.2761896627042013	-1.9985750489639582
1: Study 7, c=0.80	3. ACP (position)	3145	-0.14026143219392803	-2.0103987923733095
1: Study 7, c=0.80	3. ACP (position)	3146	-1.7161932079574254	-1.8399470817063333
1: Study 7, c=0.80	3. ACP (position)	3147	-1.5814672498144378	-1.8733127562499308
1: Study 7, c=0.80	3. ACP (position)	3148	-1.6212736909005914	-1.8506757927915085
1: Study 7, c=0.80	3. ACP (position)	3149	-0.8801522827963861	-2.2140837032806115
1: Study 7, c=0.80	3. ACP (position)	3150	-0.9607673937142394	-1.9485745800870398
1: Study 7, c=0.80	3. ACP (position)	3151	-1.8056427946322695	-2.0214177938820344
1: Study 7, c=0.80	3. ACP (position)	3152	-1.2942377288419038	-1.6397733713038771
1: Study 7, c=0.80	3. ACP (position)	3153	-0.8057027959524675	-2.2179638475001666
1: Study 7, c=0.80	3. ACP (position)	3154	-0.9384528160925432	-2.086791463241575
1: Study 7, c=0.80	3. ACP (position)	3155	-0.499787123795086	-1.8316653732355996
1: Study 7, c=0.80	3. ACP (position)	3156	-1.2257144414797942	-1.9837065511953564
1: Study 7, c=0.80	3. ACP (position)	3157	-0.8961316992381286	-2.3405574046434343
1: Study 7, c=0.80	3. ACP (position)	3158	-0.6901817673598964	-1.96797433199969
1: Study 7, c=0.80	3. ACP (position)	3159	-0.7384285818699909	-2.1387984419597577
1: Study 7, c=0.80	3. ACP (position)	3160	-1.0873892410648058	-1.6536417135598291
1: Study 7, c=0.80	3. ACP (position)	3161	-0.6011585151347657	-2.568455459110096
1: Study 7, c=0.80	3. ACP (position)	3162	-1.2255263273640575	-1.4621654934092845
1: Study 7, c=0.80	3. ACP (position)	3163	-1.519468902365819	-2.1457296570065405
1: Study 7, c=0.80	3. ACP (position)	3164	-1.455260227610565	-2.287126903311943
1: Study 7, c=0.80	3. ACP (position)	3165	-0.8095324442246723	-1.5197306688260905
1: Study 7, c=0.80	3. ACP (position)	3166	-0.8462697662286787	-2.321634414897742
1: Study 7, c=0.80	3. ACP (position)	3167	-1.098823811256061	-1.4371432993152204
1: Study 7, c=0.80	3. ACP (position)	3168	-1.294612779416283	-1.8066023246134864
1: Study 7, c=0.80	3. ACP (position)	3169	-0.4928154594551286	-2.3203819942070787
1: Study 7, c=0.80	3. ACP (position)	3170	-0.6211375237046303	-1.8982194526537146
1: Study 7, c=0.80	3. ACP (position)	3171	-0.0470899459540193	-2.1043306854698147
1: Study 7, c=0.80	3. ACP (position)	3172	-1.6768897397594094	-1.989973883982017
1: Study 7, c=0.80	3. ACP (position)	3173	-1.6439405803694183	-1.708561327773694
1: Study 7, c=0.80	3. ACP (position)	3174	-0.8454880524525881	-1.9657625939287782
1: Study 7, c=0.80	3. ACP (position)	3175	-1.2561816778715127	-1.6522760238217216
1: Study 7, c=0.80	3. ACP (position)	3176	-0.30264176599541587	-2.217305411881737
1: Study 7, c=0.80	3. ACP (position)	3177	-1.1716953785531539	-1.7156846218338062
1: Study 7, c=0.80	3. ACP (position)	3178	-0.19772512776768408	-1.5451019261742445
1: Study 7, c=0.80	3. ACP (position)	3179	-0.8523581976511575	-1.6109118930748874
1: Study 7, c=0.80	3. ACP (position)	3180	-0.9316754880093195	-1.7683012009243715
1: Study 7, c=0.80	3. ACP (position)	3181	-1.4052851595972198	-1.9817118312929882
1: Study 7, c=0.80	3. ACP (position)	3182	-1.8833452104486599	-1.8760771632410929
1: Study 7, c=0.80	3. ACP (position)	3183	-1.3868042794156987	-1.885522809679704
1: Study 7, c=0.80	3. ACP (position)	3184	-1.3868042794156987	-1.885522809679704
1: Study 7, c=0.80	3. ACP (position)	3185	-1.0963631819424078	-1.8792067420001555
1: Study 7, c=0.80	3. ACP (position)	3186	-1.7826715663561281	-1.8847271366379463
1: Study 7, c=0.80	3. ACP (position)	3187	-1.7826715663561281	-1.8847271366379463
1: Study 7, c=0.80	3. ACP (position)	3188	-1.3988144831423677	-1.9506191997481013
1: Study 7, c=0.80	3. ACP (position)	3189	-0.8722183765474372	-2.2332306025460644
1: Study 7, c=0.80	3. ACP (position)	3190	-0.9382038580226044	-1.8853693369683742
1: Study 7, c=0.80	3. ACP (position)	3191	-1.3871947362357058	-1.840393546306384
1: Study 7, c=0.80	3. ACP (position)	3192	-0.34518776048660094	-2.2133595108764568
1: Study 7, c=0.80	3. ACP (position)	3193	-0.36461154390834977	-1.8748306483673334
1: Study 7, c=0.80	3. ACP (position)	3194	-0.8826608749302938	-1.507411323248904
1: Study 7, c=0.80	3. ACP (position)	3195	-0.9701035149819471	-1.8112406556171405
1: Study 7, c=0.80	3. ACP (position)	3196	-0.8785477545458912	-1.787622078520792
1: Study 7, c=0.80	3. ACP (position)	3197	-0.721487209963291	-1.6376748901972187
1: Study 7, c=0.80	3. ACP (position)	3198	-0.6355720774998034	-2.1742771439491286
1: Study 7, c=0.80	3. ACP (position)	3199	-1.9329274389636892	-1.8442230576309022
1: Study 7, c=0.80	3. ACP (position)	3200	-1.41644532016248	-2.0578792953303258
1: Study 7, c=0.80	3. ACP (position)	3201	-1.3046768388545824	-2.2064015309933
1: Study 7, c=0.80	3. ACP (position)	3202	-1.5769517194526967	-1.7252659236776668
1: Study 7, c=0.80	3. ACP (position)	3203	-0.5703663954894995	-2.3359707113809876
1: Study 7, c=0.80	3. ACP (position)	3204	-1.2477714658194716	-2.0262981011301697
1: Study 7, c=0.80	3. ACP (position)	3205	-1.1444860558768735	-2.1610604192068004
1: Study 7, c=0.80	3. ACP (position)	3206	-1.8589600911333903	-1.9420128263520617
1: Study 7, c=0.80	3. ACP (position)	3207	-2.2759949353500266	-1.8247335366442987
1: Study 7, c=0.80	3. ACP (position)	3208	-2.0790776997643805	-1.9532006679447351
1: Study 7, c=0.80	3. ACP (position)	3209	-2.0790776997643805	-1.9532006679447351
1: Study 7, c=0.80	3. ACP (position)	3210	-1.796975765028594	-1.914015559380171
1: Study 7, c=0.80	3. ACP (position)	3211	-1.2872656199976031	-1.9818388142475671
1: Study 7, c=0.80	3. ACP (position)	3212	-1.43766204630354	-1.6919386315167688
1: Study 7, c=0.80	3. ACP (position)	3213	-0.7011937016540886	-2.439189360625346
1: Study 7, c=0.80	3. ACP (position)	3214	-2.360181705598825	-1.5658727973456572
1: Study 7, c=0.80	3. ACP (position)	3215	-2.360181705598825	-1.5658727973456572
1: Study 7, c=0.80	3. ACP (position)	3216	-2.360181705598825	-1.5658727973456572
1: Study 7, c=0.80	3. ACP (position)	3217	-2.360181705598825	-1.5658727973456572
1: Study 7, c=0.80	3. ACP (position)	3218	-1.688473163990127	-2.022276437915479
1: Study 7, c=0.80	3. ACP (position)	3219	-1.5334366157620214	-1.777427255720628
1: Study 7, c=0.80	3. ACP (position)	3220	-1.5334366157620214	-1.777427255720628
1: Study 7, c=0.80	3. ACP (position)	3221	-0.4475603822027736	-2.0172298073231336
1: Study 7, c=0.80	3. ACP (position)	3222	-1.4072476379705896	-1.65581035569616
1: Study 7, c=0.80	3. ACP (position)	3223	-1.4599677510654976	-1.9854491431846635
1: Study 7, c=0.80	3. ACP (position)	3224	0.12229965992107389	-1.5117368356786067
1: Study 7, c=0.80	3. ACP (position)	3225	-0.6531248908477176	-1.8786734192088943
1: Study 7, c=0.80	3. ACP (position)	3226	-0.6687584741772706	-1.9066062678470173
1: Study 7, c=0.80	3. ACP (position)	3227	-1.1537891673436578	-1.6407474444731067
1: Study 7, c=0.80	3. ACP (position)	3228	-0.12288637980651435	-1.6946539747287521
1: Study 7, c=0.80	3. ACP (position)	3229	-0.7939823976814975	-1.6384133716285643
1: Study 7, c=0.80	3. ACP (position)	3230	-0.8673068311051325	-1.8961191583356443
1: Study 7, c=0.80	3. ACP (position)	3231	-1.1581243039370102	-1.800842837444882
1: Study 7, c=0.80	3. ACP (position)	3232	-0.7841369331670395	-2.112100118870133
1: Study 7, c=0.80	3. ACP (position)	3233	-1.3636294148853527	-2.555693683537492
1: Study 7, c=0.80	3. ACP (position)	3234	-1.0712425714744942	-1.4892430889216195
1: Study 7, c=0.80	3. ACP (position)	3235	-1.0470579045684012	-1.8499474546157313
1: Study 7, c=0.80	3. ACP (position)	3236	-0.6767456147321556	-1.9116179777202797
1: Study 7, c=0.80	3. ACP (position)	3237	-1.2069790836836396	-1.8224902621050434
1: Study 7, c=0.80	3. ACP (position)	3238	-0.24298054162794092	-2.0106378753387695
1: Study 7, c=0.80	3. ACP (position)	3239	-0.7807631083227364	-2.4457679508288783
1: Study 7, c=0.80	3. ACP (position)	3240	-0.35178788416078965	-1.9947823139305798
1: Study 7, c=0.80	3. ACP (position)	3241	-1.3761323467084123	-1.8291112300346906
1: Study 7, c=0.80	3. ACP (position)	3242	-0.5695510674755271	-2.0230032295374545
1: Study 7, c=0.80	3. ACP (position)	3243	-1.6448096163982007	-2.158938454576471
1: Study 7, c=0.80	3. ACP (position)	3244	-0.17668117011472795	-1.569915110698654
1: Study 7, c=0.80	3. ACP (position)	3245	-1.8216765961770647	-2.3367357175992747
1: Study 7, c=0.80	3. ACP (position)	3246	0.08689014395904582	-1.4928362128469987
1: Study 7, c=0.80	3. ACP (position)	3247	-1.0157296146945867	-2.7643958635195904
1: Study 7, c=0.80	3. ACP (position)	3248	-1.4134196427384795	-2.9477097651852358
1: Study 7, c=0.80	3. ACP (position)	3249	-1.2519246399117727	-1.5986773462896768
1: Study 7, c=0.80	3. ACP (position)	3250	-0.9571475048465095	-2.0875807425101844
1: Study 7, c=0.80	3. ACP (position)	3251	-2.012098304855656	-1.6937710665257364
1: Study 7, c=0.80	3. ACP (position)	3252	-1.2479385332489947	-2.022514768023745
1: Study 7, c=0.80	3. ACP (position)	3253	-0.7066818977414069	-2.27128467644154
1: Study 7, c=0.80	3. ACP (position)	3254	-0.9677098617233214	-2.176321198599234
1: Study 7, c=0.80	3. ACP (position)	3255	-1.7253521204918465	-2.157065464004996
1: Study 7, c=0.80	3. ACP (position)	3256	-1.267309196951041	-1.920481683428346
1: Study 7, c=0.80	3. ACP (position)	3257	-1.0724473046413487	-1.8862407647460588
1: Study 7, c=0.80	3. ACP (position)	3258	-0.871020715680572	-2.0939271977693883
1: Study 7, c=0.80	3. ACP (position)	3259	-1.1203327473731362	-1.5282532152924575
1: Study 7, c=0.80	3. ACP (position)	3260	-1.0888340255454036	-2.411438957460223
1: Study 7, c=0.80	3. ACP (position)	3261	-0.24888757534144132	-2.1234077728085023
1: Study 7, c=0.80	3. ACP (position)	3262	-1.1540183724738127	-1.9652044409744274
1: Study 7, c=0.80	3. ACP (position)	3263	-0.4927397276379559	-1.96915699081445
1: Study 7, c=0.80	3. ACP (position)	3264	-1.3337816832587224	-2.2683500749158685
1: Study 7, c=0.80	3. ACP (position)	3265	-1.6357904265499386	-1.8989619065601453
1: Study 7, c=0.80	3. ACP (position)	3266	-0.7318179767792995	-2.3755007083658968
1: Study 7, c=0.80	3. ACP (position)	3267	-0.7727768528432624	-1.5362552856702845
1: Study 7, c=0.80	3. ACP (position)	3268	-1.2178827858997967	-2.4649962998868666
1: Study 7, c=0.80	3. ACP (position)	3269	-0.33915410870397633	-1.8258060690065128
1: Study 7, c=0.80	3. ACP (position)	3270	-1.5855499645992812	-1.8585330134934557
1: Study 7, c=0.80	3. ACP (position)	3271	-1.3376428013712838	-2.03538483329245
1: Study 7, c=0.80	3. ACP (position)	3272	-1.604925425998716	-2.161938317159224
1: Study 7, c=0.80	3. ACP (position)	3273	-0.5832408584435137	-1.8274079195788717
1: Study 7, c=0.80	3. ACP (position)	3274	-0.4153153744794289	-2.149496026408046
1: Study 7, c=0.80	3. ACP (position)	3275	-1.2896653430330343	-1.4408159814439772
1: Study 7, c=0.80	3. ACP (position)	3276	-1.204602457919762	-2.1524666556104504
1: Study 7, c=0.80	3. ACP (position)	3277	-0.7953930089355788	-1.8464763808951516
1: Study 7, c=0.80	3. ACP (position)	3278	-0.8869762126569134	-1.9317956575689306
1: Study 7, c=0.80	3. ACP (position)	3279	-0.7076821127287372	-1.9725023389101541
1: Study 7, c=0.80	3. ACP (position)	3280	-0.48242868355001656	-1.872366798373071
1: Study 7, c=0.80	3. ACP (position)	3281	-1.101037034592129	-1.7998470052297209
1: Study 7, c=0.80	3. ACP (position)	3282	-1.0105653656911981	-2.2684878435737414
1: Study 7, c=0.80	3. ACP (position)	3283	-0.6867033114655754	-2.0931539538294572
1: Study 7, c=0.80	3. ACP (position)	3284	-0.8866126455370099	-2.1459881310005877
1: Study 7, c=0.80	3. ACP (position)	3285	-0.5415609760959232	-1.7967990177030155
1: Study 7, c=0.80	3. ACP (position)	3286	-0.5146717703362769	-1.579561055153482
1: Study 7, c=0.80	3. ACP (position)	3287	-1.131925403995733	-2.2455297488857435
1: Study 7, c=0.80	3. ACP (position)	3288	-1.6764368760881136	-1.6256607838708914
1: Study 7, c=0.80	3. ACP (position)	3289	-0.4133273165065579	-2.35406382804205
1: Study 7, c=0.80	3. ACP (position)	3290	-1.1412777035373531	-1.8387157540089372
1: Study 7, c=0.80	3. ACP (position)	3291	-0.52555786694866	-1.9292873310303809
1: Study 7, c=0.80	3. ACP (position)	3292	-0.7816428688909167	-2.0508563823494335
1: Study 7, c=0.80	3. ACP (position)	3293	-1.1190121609087829	-2.141869470299206
1: Study 7, c=0.80	3. ACP (position)	3294	-1.1539937509396758	-2.0113753091287507
1: Study 7, c=0.80	3. ACP (position)	3295	-1.434015560156929	-1.8515854006773385
1: Study 7, c=0.80	3. ACP (position)	3296	-0.9777079136362212	-2.1016881614185086
1: Study 7, c=0.80	3. ACP (position)	3297	-0.6394142938766637	-2.2140294559273377
1: Study 7, c=0.80	3. ACP (position)	3298	-0.511522473788429	-1.7443328540447152
1: Study 7, c=0.80	3. ACP (position)	3299	-0.6277796074072248	-1.859320438596804
1: Study 7, c=0.80	3. ACP (position)	3300	-0.14410440744329245	-2.006726371441208
1: Study 7, c=0.80	3. ACP (position)	3301	-0.8500109337979078	-1.9185153072973458
1: Study 7, c=0.80	3. ACP (position)	3302	-0.7700243269558222	-2.1305266744213496
1: Study 7, c=0.80	3. ACP (position)	3303	-1.1539843171261057	-1.8813485247183734
1: Study 7, c=0.80	3. ACP (position)	3304	-1.3322862323400917	-1.8438619197434727
1: Study 7, c=0.80	3. ACP (position)	3305	-2.33556999848385	-2.143905413125549
1: Study 7, c=0.80	3. ACP (position)	3306	-2.33556999848385	-2.143905413125549
1: Study 7, c=0.80	3. ACP (position)	3307	-2.2772350715645	-2.1504537444858745
1: Study 7, c=0.80	3. ACP (position)	3308	-2.2772350715645	-2.1504537444858745
1: Study 7, c=0.80	3. ACP (position)	3309	-2.0400147320993813	-2.1212637554772744
1: Study 7, c=0.80	3. ACP (position)	3310	-2.003383042966509	-1.9377596522611613
1: Study 7, c=0.80	3. ACP (position)	3311	-2.003383042966509	-1.9377596522611613
1: Study 7, c=0.80	3. ACP (position)	3312	-2.2202097510824563	-1.8002068582959536
1: Study 7, c=0.80	3. ACP (position)	3313	-2.2202097510824563	-1.8002068582959536
1: Study 7, c=0.80	3. ACP (position)	3314	-2.2202097510824563	-1.8002068582959536
1: Study 7, c=0.80	3. ACP (position)	3315	-2.2202097510824563	-1.8002068582959536
1: Study 7, c=0.80	3. ACP (position)	3316	-1.9529203968855184	-1.7899610727241646
1: Study 7, c=0.80	3. ACP (position)	3317	-1.9529203968855184	-1.7899610727241646
1: Study 7, c=0.80	3. ACP (position)	3318	-2.5266205719311188	-2.38372844147922
1: Study 7, c=0.80	3. ACP (position)	3319	-1.3746649226527141	-1.7419579605056206
1: Study 7, c=0.80	3. ACP (position)	3320	-1.0518587835119688	-2.192302661575486
1: Study 7, c=0.80	3. ACP (position)	3321	-0.462618012545403	-1.886291030323982
1: Study 7, c=0.80	3. ACP (position)	3322	-0.4350177002190524	-1.9536804390505282
1: Study 7, c=0.80	3. ACP (position)	3323	-1.4258184468181085	-2.097556655734377
1: Study 7, c=0.80	3. ACP (position)	3324	-1.5340782559202162	-2.278346167390335
1: Study 7, c=0.80	3. ACP (position)	3325	-1.5122942772318262	-2.1591858200136085
1: Study 7, c=0.80	3. ACP (position)	3326	-1.1706627980142645	-2.151530554246974
1: Study 7, c=0.80	3. ACP (position)	3327	-1.3992620898016805	-1.8988055816597607
1: Study 7, c=0.80	3. ACP (position)	3328	-1.1064193837793006	-1.9909145015000607
1: Study 7, c=0.80	3. ACP (position)	3329	-0.9666549789647302	-2.0136645607064882
1: Study 7, c=0.80	3. ACP (position)	3330	-0.7794604122598499	-2.286195963611438
