panel	column	draw	log_group_sd	coordinate
1: APhTh04, c=0.80	2. NCP	2579	2.190067135221487	-5.925665260020414
1: APhTh04, c=0.80	2. NCP	2580	2.875967894909674	-3.546168996017056
1: APhTh04, c=0.80	2. NCP	2581	3.27361741996699	-2.8543871368553004
1: APhTh04, c=0.80	2. NCP	2582	1.8617113106732455	-7.658526509971032
1: APhTh04, c=0.80	2. NCP	2583	2.436783855172243	-5.26967957317445
1: APhTh04, c=0.80	2. NCP	2584	2.936832704792067	-5.046978980174243
1: APhTh04, c=0.80	2. NCP	2585	2.573016488337028	-3.6244483811458634
1: APhTh04, c=0.80	2. NCP	2586	2.8429669794275245	-4.641643424920715
1: APhTh04, c=0.80	2. NCP	2587	2.2646073126796424	-4.962028120208353
1: APhTh04, c=0.80	2. NCP	2588	1.9128848225903639	-7.306965474187655
1: APhTh04, c=0.80	2. NCP	2589	1.781577949987944	-7.405770425242789
1: APhTh04, c=0.80	2. NCP	2590	2.1600377106504127	-7.834550291975605
1: APhTh04, c=0.80	2. NCP	2591	2.011805866243717	-8.497877913859966
1: APhTh04, c=0.80	2. NCP	2592	1.8774453190420253	-8.151998671109101
1: APhTh04, c=0.80	2. NCP	2593	1.3727289991349139	-14.12418979701657
1: APhTh04, c=0.80	2. NCP	2594	1.4771878139295722	-12.632412843180775
1: APhTh04, c=0.80	2. NCP	2595	1.0279194132940983	-15.499840339998268
1: APhTh04, c=0.80	2. NCP	2596	0.8611589511311741	-19.446106301322057
1: APhTh04, c=0.80	2. NCP	2597	0.9666199418567275	-17.281325734168234
1: APhTh04, c=0.80	2. NCP	2598	1.2622021181853613	-14.187228863600929
1: APhTh04, c=0.80	2. NCP	2599	1.2154502857855964	-12.567608253399765
1: APhTh04, c=0.80	2. NCP	2600	0.9782597510713873	-16.533274219575862
1: APhTh04, c=0.80	2. NCP	2601	0.9782597510713873	-16.533274219575862
1: APhTh04, c=0.80	2. NCP	2602	0.9782597510713873	-16.533274219575862
1: APhTh04, c=0.80	2. NCP	2603	0.894973555697502	-19.140546738026956
1: APhTh04, c=0.80	2. NCP	2604	2.0390993120772025	-6.553478680260267
1: APhTh04, c=0.80	2. NCP	2605	2.2616454577143537	-4.3173614431597445
1: APhTh04, c=0.80	2. NCP	2606	3.6372589326303615	-2.3612879162935245
1: APhTh04, c=0.80	2. NCP	2607	3.5654507737397716	-2.5197596655595182
1: APhTh04, c=0.80	2. NCP	2608	1.9752856315101837	-7.080904798875977
1: APhTh04, c=0.80	2. NCP	2609	1.478824721899014	-12.296819377208458
1: APhTh04, c=0.80	2. NCP	2610	1.518008818212014	-10.102496597218893
1: APhTh04, c=0.80	2. NCP	2611	1.4452659088927993	-11.723640252864211
1: APhTh04, c=0.80	2. NCP	2612	2.4999293330018255	-4.79331268227364
1: APhTh04, c=0.80	2. NCP	2613	2.1568791705581583	-6.593662440398864
1: APhTh04, c=0.80	2. NCP	2614	2.9529829769311235	-3.919286229380396
1: APhTh04, c=0.80	2. NCP	2615	2.0782804180091885	-6.986618714605393
1: APhTh04, c=0.80	2. NCP	2616	2.4512845607967146	-5.271844907942899
1: APhTh04, c=0.80	2. NCP	2617	1.6146256329210593	-11.025073245769425
1: APhTh04, c=0.80	2. NCP	2618	1.8460224796047269	-8.84690502546078
1: APhTh04, c=0.80	2. NCP	2619	2.623714498826845	-4.118380626008942
1: APhTh04, c=0.80	2. NCP	2620	2.2927231334280935	-7.044594836157406
1: APhTh04, c=0.80	2. NCP	2621	2.418557812919405	-6.314479162984908
1: APhTh04, c=0.80	2. NCP	2622	2.7107304230109697	-4.867337356171106
1: APhTh04, c=0.80	2. NCP	2623	2.544511606493373	-5.065214684553794
1: APhTh04, c=0.80	2. NCP	2624	2.2737451628959433	-4.9989774453902065
1: APhTh04, c=0.80	2. NCP	2625	2.658139822592676	-5.341541915365964
1: APhTh04, c=0.80	2. NCP	2626	2.6351629603380284	-5.347442264869985
1: APhTh04, c=0.80	2. NCP	2627	1.9201540221793898	-7.711162173172452
1: APhTh04, c=0.80	2. NCP	2628	2.9629410125346536	-4.7935686861675455
1: APhTh04, c=0.80	2. NCP	2629	2.973393029425817	-3.4372411961912483
1: APhTh04, c=0.80	2. NCP	2630	2.6599359761424224	-4.564340999444806
1: APhTh04, c=0.80	2. NCP	2631	2.5709813107200588	-4.014229394939201
1: APhTh04, c=0.80	2. NCP	2632	3.3238332240888058	-2.6153959038567542
1: APhTh04, c=0.80	2. NCP	2633	2.380001454553693	-7.207991818656539
1: APhTh04, c=0.80	2. NCP	2634	3.6668940984793545	-1.6679893185602621
1: APhTh04, c=0.80	2. NCP	2635	3.5244405576009354	-1.2634452588879552
1: APhTh04, c=0.80	2. NCP	2636	1.1565590747691121	-13.559222238930632
1: APhTh04, c=0.80	2. NCP	2637	1.651844164528055	-11.32862849775422
1: APhTh04, c=0.80	2. NCP	2638	1.2847314874006976	-15.253266760780397
1: APhTh04, c=0.80	2. NCP	2639	3.688787671197157	-1.7727400905970312
1: APhTh04, c=0.80	2. NCP	2640	2.7470075392235556	-3.440859266378222
1: APhTh04, c=0.80	2. NCP	2641	2.9818350800991262	-4.786582270720809
1: APhTh04, c=0.80	2. NCP	2642	2.759999323358393	-5.486019580628036
1: APhTh04, c=0.80	2. NCP	2643	3.4388842686242023	-2.125027718307862
1: APhTh04, c=0.80	2. NCP	2644	3.060407640699712	-2.833730727469445
1: APhTh04, c=0.80	2. NCP	2645	3.298707625879739	-3.3476656476475206
1: APhTh04, c=0.80	2. NCP	2646	3.3971674489011985	-3.6900033173417626
1: APhTh04, c=0.80	2. NCP	2647	3.0420894885117438	-4.318024102030961
1: APhTh04, c=0.80	2. NCP	2648	2.616090527340287	-3.1023120506513657
1: APhTh04, c=0.80	2. NCP	2649	2.5435136051886964	-4.891621130020803
1: APhTh04, c=0.80	2. NCP	2650	2.193572605302184	-3.525647516813153
1: APhTh04, c=0.80	2. NCP	2651	1.7718990700641408	-11.720408015994733
1: APhTh04, c=0.80	2. NCP	2652	2.4467100823457884	-5.4430621118792235
1: APhTh04, c=0.80	2. NCP	2653	2.296385730671607	-6.99293524489187
1: APhTh04, c=0.80	2. NCP	2654	2.65977947017905	-4.43145321145067
1: APhTh04, c=0.80	2. NCP	2655	2.6003593366157025	-4.012151694866185
1: APhTh04, c=0.80	2. NCP	2656	2.69096101226975	-3.971316353861631
1: APhTh04, c=0.80	2. NCP	2657	2.5048339730855487	-5.945020672819628
1: APhTh04, c=0.80	2. NCP	2658	3.482129443446886	-3.404377616921664
1: APhTh04, c=0.80	2. NCP	2659	2.1028405793740856	-5.577152708004053
1: APhTh04, c=0.80	2. NCP	2660	3.3981168991099038	-3.5906096259384075
1: APhTh04, c=0.80	2. NCP	2661	3.312385036396113	-3.456559443669807
1: APhTh04, c=0.80	2. NCP	2662	2.4991207054024764	-3.856280669085284
1: APhTh04, c=0.80	2. NCP	2663	2.3758169670226383	-6.50994642640924
1: APhTh04, c=0.80	2. NCP	2664	3.1715256123989937	-2.8067989367902353
1: APhTh04, c=0.80	2. NCP	2665	3.5843327831026	-1.932280598388088
1: APhTh04, c=0.80	2. NCP	2666	2.9785709621756937	-3.752495082482782
1: APhTh04, c=0.80	2. NCP	2667	1.939938302427318	-10.868952873776678
1: APhTh04, c=0.80	2. NCP	2668	3.351524580782822	-1.2692756461379897
1: APhTh04, c=0.80	2. NCP	2669	2.9936400649060673	-3.203731570323971
1: APhTh04, c=0.80	2. NCP	2670	2.932012551880456	-3.7635523903903048
1: APhTh04, c=0.80	2. NCP	2671	2.8075812025263267	-4.780444265720971
1: APhTh04, c=0.80	2. NCP	2672	2.9616702905783545	-3.729533600411205
1: APhTh04, c=0.80	2. NCP	2673	1.7780156904886566	-8.115658938569695
1: APhTh04, c=0.80	2. NCP	2674	3.5096762187843424	-2.3134368629060966
1: APhTh04, c=0.80	2. NCP	2675	2.729008039016612	-4.453218381143625
1: APhTh04, c=0.80	2. NCP	2676	2.3582418471950604	-5.4931851644677785
1: APhTh04, c=0.80	2. NCP	2677	2.92426746859685	-3.66498742272082
1: APhTh04, c=0.80	2. NCP	2678	2.6760554878561655	-4.486303678332247
1: APhTh04, c=0.80	2. NCP	2679	2.6349478863914775	-5.352537415254727
1: APhTh04, c=0.80	2. NCP	2680	2.0758812967244755	-4.189773180544113
1: APhTh04, c=0.80	2. NCP	2681	2.080995395764602	-4.965325797156524
1: APhTh04, c=0.80	2. NCP	2682	2.3043047408562467	-4.490790313478837
1: APhTh04, c=0.80	2. NCP	2683	2.2759531174138172	-7.390558334678676
1: APhTh04, c=0.80	2. NCP	2684	2.37831106179055	-6.74491346132624
1: APhTh04, c=0.80	2. NCP	2685	2.223311658511667	-6.931983237113272
1: APhTh04, c=0.80	2. NCP	2686	2.51707250653967	-4.000053249363568
1: APhTh04, c=0.80	2. NCP	2687	1.7122627793620702	-9.69104983481511
1: APhTh04, c=0.80	2. NCP	2688	2.0989884419162737	-6.297400763824529
1: APhTh04, c=0.80	2. NCP	2689	2.755323579075621	-4.034276271208933
1: APhTh04, c=0.80	2. NCP	2690	2.663617862605246	-5.019405351500547
1: APhTh04, c=0.80	2. NCP	2691	2.6580723446359253	-4.012531099064655
1: APhTh04, c=0.80	2. NCP	2692	3.217867170293054	-2.575735686725621
1: APhTh04, c=0.80	2. NCP	2693	3.102565871813397	-4.448777025042105
1: APhTh04, c=0.80	2. NCP	2694	3.4440724372114846	-1.8236794440443977
1: APhTh04, c=0.80	2. NCP	2695	1.8576966913622361	-9.376700299517225
1: APhTh04, c=0.80	2. NCP	2696	2.5110700523918053	-5.582784850053514
1: APhTh04, c=0.80	2. NCP	2697	2.930046572235077	-3.6290185542829816
1: APhTh04, c=0.80	2. NCP	2698	2.9411050171962887	-4.4950992361958235
1: APhTh04, c=0.80	2. NCP	2699	2.7401318482478305	-4.095615117331431
1: APhTh04, c=0.80	2. NCP	2700	2.292974354322602	-8.193490085812865
1: APhTh04, c=0.80	2. NCP	2701	2.57957497211999	-6.4440781381144525
1: APhTh04, c=0.80	2. NCP	2702	3.1147789180566634	-2.208693559965249
1: APhTh04, c=0.80	2. NCP	2703	3.254739347453702	-2.351199037785208
1: APhTh04, c=0.80	2. NCP	2704	2.042170197440587	-5.907871451189561
1: APhTh04, c=0.80	2. NCP	2705	2.787511647792984	-4.657446043964382
1: APhTh04, c=0.80	2. NCP	2706	3.0750649113636843	-4.039443244571353
1: APhTh04, c=0.80	2. NCP	2707	3.196233395198986	-2.1355014938304353
1: APhTh04, c=0.80	2. NCP	2708	2.1609939265897924	-6.556725431746489
1: APhTh04, c=0.80	2. NCP	2709	2.0239388851493167	-5.2397020515335715
1: APhTh04, c=0.80	2. NCP	2710	1.5120438284516444	-10.326311389632822
1: APhTh04, c=0.80	2. NCP	2711	1.5586485933766698	-10.467225628468032
1: APhTh04, c=0.80	2. NCP	2712	1.7828433937142734	-8.752975468915801
1: APhTh04, c=0.80	2. NCP	2713	1.8714650903869785	-6.852515967667687
1: APhTh04, c=0.80	2. NCP	2714	2.620898136279469	-5.590447174921864
1: APhTh04, c=0.80	2. NCP	2715	2.8842055668624864	-4.350202182969168
1: APhTh04, c=0.80	2. NCP	2716	3.3259995254352313	-2.5769433194231954
1: APhTh04, c=0.80	2. NCP	2717	2.7576995719415303	-5.0518994156257895
1: APhTh04, c=0.80	2. NCP	2718	2.0689804959595177	-8.74916180669361
1: APhTh04, c=0.80	2. NCP	2719	3.442182614862093	-2.904010167468779
1: APhTh04, c=0.80	2. NCP	2720	1.9120014969967751	-7.2106916014570315
1: APhTh04, c=0.80	2. NCP	2721	1.9793576888901043	-6.237009034744925
1: APhTh04, c=0.80	2. NCP	2722	1.1936836089077767	-13.637764583053174
1: APhTh04, c=0.80	2. NCP	2723	2.691857085158223	-4.942130827831769
1: APhTh04, c=0.80	2. NCP	2724	2.5142370418237725	-6.126587356371245
1: APhTh04, c=0.80	2. NCP	2725	2.7995766730813383	-4.155297082584271
1: APhTh04, c=0.80	2. NCP	2726	3.0332289848581855	-3.493120202065157
1: APhTh04, c=0.80	2. NCP	2727	3.2095264447155922	-3.221469150294124
1: APhTh04, c=0.80	2. NCP	2728	1.6068186181632946	-9.02498203196256
1: APhTh04, c=0.80	2. NCP	2729	2.543715867051576	-4.2977293684799545
1: APhTh04, c=0.80	2. NCP	2730	2.033607389116395	-5.505809842301432
1: APhTh04, c=0.80	2. NCP	2731	2.2078045615807538	-4.740920645964772
1: APhTh04, c=0.80	2. NCP	2732	1.7475885299113552	-10.230303974652115
1: APhTh04, c=0.80	2. NCP	2733	3.7332496453691046	-1.5890415683097017
1: APhTh04, c=0.80	2. NCP	2734	1.5291437585261536	-11.399272167941085
1: APhTh04, c=0.80	2. NCP	2735	2.14858525319101	-5.383229788399243
1: APhTh04, c=0.80	2. NCP	2736	1.7285700592900253	-10.010656393521613
1: APhTh04, c=0.80	2. NCP	2737	2.624470279972802	-4.64657408180975
1: APhTh04, c=0.80	2. NCP	2738	2.2740332816366213	-6.426930760193607
1: APhTh04, c=0.80	2. NCP	2739	2.5447211533850265	-5.152918423947825
1: APhTh04, c=0.80	2. NCP	2740	2.4732401722062085	-5.776048317521569
1: APhTh04, c=0.80	2. NCP	2741	3.363980457384397	-2.742126066230472
1: APhTh04, c=0.80	2. NCP	2742	2.147551493385393	-7.437980737355787
1: APhTh04, c=0.80	2. NCP	2743	2.5510631950140215	-4.864251241242754
1: APhTh04, c=0.80	2. NCP	2744	2.043895807742769	-7.707075387835552
1: APhTh04, c=0.80	2. NCP	2745	2.5177203080465826	-4.970275986213852
1: APhTh04, c=0.80	2. NCP	2746	2.7076466624332896	-5.029797375245044
1: APhTh04, c=0.80	2. NCP	2747	3.4353633855505743	-1.7649888038044572
1: APhTh04, c=0.80	2. NCP	2748	2.338885074797047	-6.130660717349015
1: APhTh04, c=0.80	2. NCP	2749	3.294476787654155	-2.0990650638254027
1: APhTh04, c=0.80	2. NCP	2750	1.5752376069441327	-8.739351513722074
1: APhTh04, c=0.80	2. NCP	2751	1.7077551684189605	-8.689084895275876
1: APhTh04, c=0.80	2. NCP	2752	1.442165776467444	-12.082282032999442
1: APhTh04, c=0.80	2. NCP	2753	3.542761910535562	-1.8436640805547901
1: APhTh04, c=0.80	2. NCP	2754	3.0041130726642455	-1.8893822977934756
1: APhTh04, c=0.80	2. NCP	2755	3.1076588924892494	-2.5644807986956195
1: APhTh04, c=0.80	2. NCP	2756	2.697105716948652	-4.949264496866896
1: APhTh04, c=0.80	2. NCP	2757	3.736383187505372	-1.5878623246176098
1: APhTh04, c=0.80	2. NCP	2758	2.6776700903650608	-2.886622150852801
1: APhTh04, c=0.80	2. NCP	2759	2.6803852320682418	-6.168416804350693
1: APhTh04, c=0.80	2. NCP	2760	3.0301199913779255	-3.518132992086616
1: APhTh04, c=0.80	2. NCP	2761	2.351047822333107	-5.543027812021612
1: APhTh04, c=0.80	2. NCP	2762	2.3582296593826055	-6.088819243135625
1: APhTh04, c=0.80	2. NCP	2763	2.431518851967931	-5.267062897925756
1: APhTh04, c=0.80	2. NCP	2764	2.4073664084585427	-5.944333223618418
1: APhTh04, c=0.80	2. NCP	2765	2.8276525122661678	-3.1977959268541722
1: APhTh04, c=0.80	2. NCP	2766	2.151065059125567	-9.417088069741782
1: APhTh04, c=0.80	2. NCP	2767	2.2613556080765793	-6.1261676224404455
1: APhTh04, c=0.80	2. NCP	2768	2.256644697482276	-7.1736142452124865
1: APhTh04, c=0.80	2. NCP	2769	3.155096676969841	-3.284558587975696
1: APhTh04, c=0.80	2. NCP	2770	3.629948202232882	-1.7833748401047744
1: APhTh04, c=0.80	2. NCP	2771	2.3400323557330416	-6.538368813340595
1: APhTh04, c=0.80	2. NCP	2772	2.108787178187914	-7.619218134057299
1: APhTh04, c=0.80	2. NCP	2773	1.5829495546431902	-11.729026952520426
1: APhTh04, c=0.80	2. NCP	2774	2.799846500308944	-4.473221099462736
1: APhTh04, c=0.80	2. NCP	2775	2.980368444001111	-3.6532506705400567
1: APhTh04, c=0.80	2. NCP	2776	1.8127512989330947	-8.933520851394048
1: APhTh04, c=0.80	2. NCP	2777	2.6201966962601104	-5.417460055349561
1: APhTh04, c=0.80	2. NCP	2778	2.2108492310810237	-7.591713457417839
1: APhTh04, c=0.80	2. NCP	2779	2.2154616478219067	-6.160687768883332
1: APhTh04, c=0.80	2. NCP	2780	2.255816791101213	-4.763815671366222
1: APhTh04, c=0.80	2. NCP	2781	2.2873246268372687	-5.910797462519006
1: APhTh04, c=0.80	2. NCP	2782	1.8749188346576307	-8.487263009173684
1: APhTh04, c=0.80	2. NCP	2783	2.762525045321359	-4.348698197748725
1: APhTh04, c=0.80	2. NCP	2784	2.234811743630598	-6.547701020179509
1: APhTh04, c=0.80	2. NCP	2785	2.441213179037261	-5.318759469262815
1: APhTh04, c=0.80	2. NCP	2786	2.769148079193939	-3.682466549658589
1: APhTh04, c=0.80	2. NCP	2787	3.429455798287818	-2.1192016976656314
1: APhTh04, c=0.80	2. NCP	2788	2.425122396437775	-5.87318778540567
1: APhTh04, c=0.80	2. NCP	2789	2.8803994287906143	-4.419654559213306
1: APhTh04, c=0.80	2. NCP	2790	2.9366856046481464	-2.6509460043554114
1: APhTh04, c=0.80	2. NCP	2791	3.2660230256127347	-2.7610690070612574
1: APhTh04, c=0.80	2. NCP	2792	2.34930542545623	-5.1676336976611825
1: APhTh04, c=0.80	2. NCP	2793	2.681636693076057	-5.319139696927554
1: APhTh04, c=0.80	2. NCP	2794	2.9469960737546708	-3.459603266609193
1: APhTh04, c=0.80	2. NCP	2795	2.050320359636311	-7.604213448728172
1: APhTh04, c=0.80	2. NCP	2796	1.944605956446813	-6.2364700180060835
1: APhTh04, c=0.80	2. NCP	2797	2.9876618645358097	-3.8861931073220135
1: APhTh04, c=0.80	2. NCP	2798	2.9171826415983406	-4.493653096434105
1: APhTh04, c=0.80	2. NCP	2799	3.1049182977485685	-3.731943184447767
1: APhTh04, c=0.80	2. NCP	2800	2.740041808210795	-4.610141719535963
1: APhTh04, c=0.80	2. NCP	2801	2.652832506162011	-5.177037217718716
1: APhTh04, c=0.80	2. NCP	2802	3.1498803042833883	-3.6416983384191353
1: APhTh04, c=0.80	2. NCP	2803	2.671961978070746	-3.172028115077504
1: APhTh04, c=0.80	2. NCP	2804	3.3449508800213943	-3.6020596056143344
1: APhTh04, c=0.80	2. NCP	2805	2.789749163669449	-4.4804326853920085
1: APhTh04, c=0.80	2. NCP	2806	2.740749979643024	-4.20346189624488
1: APhTh04, c=0.80	2. NCP	2807	2.572782464113832	-4.828288962278442
1: APhTh04, c=0.80	2. NCP	2808	3.302046605636455	-2.9691556667049404
1: APhTh04, c=0.80	2. NCP	2809	2.036572305179176	-7.864969422252455
1: APhTh04, c=0.80	2. NCP	2810	2.8621946666420808	-3.5144405293259915
1: APhTh04, c=0.80	2. NCP	2811	3.2692414984989537	-3.561318828281827
1: APhTh04, c=0.80	2. NCP	2812	3.1061711956251763	-3.4623890948823526
1: APhTh04, c=0.80	2. NCP	2813	3.527493120385234	-3.0876788497797265
1: APhTh04, c=0.80	2. NCP	2814	3.1766604837051706	-4.308314256666085
1: APhTh04, c=0.80	2. NCP	2815	2.971826075551498	-3.5971048406216397
1: APhTh04, c=0.80	2. NCP	2816	2.3254512981693516	-5.390159983053223
1: APhTh04, c=0.80	2. NCP	2817	1.5912178023171102	-11.179450836427531
1: APhTh04, c=0.80	2. NCP	2818	4.104500028955047	-1.3650411773768059
1: APhTh04, c=0.80	2. NCP	2819	2.403091305578136	-5.996377810228596
1: APhTh04, c=0.80	2. NCP	2820	2.7430790989183578	-3.8800178377481283
1: APhTh04, c=0.80	2. NCP	2821	1.4835428936000101	-7.825954020133642
1: APhTh04, c=0.80	2. NCP	2822	1.8814913395691912	-7.049432158117909
1: APhTh04, c=0.80	2. NCP	2823	1.8824818944394055	-4.907877298174778
1: APhTh04, c=0.80	2. NCP	2824	1.2762325617196293	-13.456709737480907
1: APhTh04, c=0.80	2. NCP	2825	1.2121145485015417	-13.095808216238018
1: APhTh04, c=0.80	2. NCP	2826	1.4479600680358657	-9.944439463224468
1: APhTh04, c=0.80	2. NCP	2827	2.014434191008458	-7.894788950035524
1: APhTh04, c=0.80	2. NCP	2828	2.144732121914026	-6.350355030519585
1: APhTh04, c=0.80	2. NCP	2829	1.8929320671265877	-10.147394011674487
1: APhTh04, c=0.80	2. NCP	2830	2.119980658497542	-7.861388927459258
1: APhTh04, c=0.80	2. NCP	2831	2.810483406927826	-4.937920478397256
1: APhTh04, c=0.80	2. NCP	2832	2.1847525024986507	-5.997346429552213
1: APhTh04, c=0.80	2. NCP	2833	2.7512540627449926	-5.134356723616715
1: APhTh04, c=0.80	2. NCP	2834	2.273125426145736	-4.533185257239426
1: APhTh04, c=0.80	2. NCP	2835	3.660213251767216	-3.010710921346144
1: APhTh04, c=0.80	2. NCP	2836	2.7438291092385403	-5.414022794680565
1: APhTh04, c=0.80	2. NCP	2837	2.6748976547240684	-3.5345903786244235
1: APhTh04, c=0.80	2. NCP	2838	2.230255353453791	-6.422532622734216
1: APhTh04, c=0.80	2. NCP	2839	2.730853498263233	-4.130813383985075
1: APhTh04, c=0.80	2. NCP	2840	2.1192126567257525	-6.064850130566676
1: APhTh04, c=0.80	2. NCP	2841	2.892936125782569	-3.9897782270125672
1: APhTh04, c=0.80	2. NCP	2842	2.6573557904077645	-4.555895750983067
1: APhTh04, c=0.80	2. NCP	2843	2.7984550856337473	-4.1795429534551545
1: APhTh04, c=0.80	2. NCP	2844	2.2814335457609936	-6.035567154470125
1: APhTh04, c=0.80	2. NCP	2845	2.803550203479702	-4.330963706736858
1: APhTh04, c=0.80	2. NCP	2846	2.3918392008683327	-6.217479804085281
1: APhTh04, c=0.80	2. NCP	2847	2.423778926348519	-4.039497644458961
1: APhTh04, c=0.80	2. NCP	2848	1.1352684658745844	-13.953022953208755
1: APhTh04, c=0.80	2. NCP	2849	1.4993115610908716	-8.729871102918697
1: APhTh04, c=0.80	2. NCP	2850	1.907698529205606	-9.182058048820435
1: APhTh04, c=0.80	2. NCP	2851	1.5272480017956633	-13.301465325940823
1: APhTh04, c=0.80	2. NCP	2852	1.9787601512507196	-8.892932419369089
1: APhTh04, c=0.80	2. NCP	2853	2.097849083273406	-5.709852589698018
1: APhTh04, c=0.80	2. NCP	2854	1.360453501712587	-14.525976399809501
1: APhTh04, c=0.80	2. NCP	2855	2.1651274559089577	-5.977618348860208
1: APhTh04, c=0.80	2. NCP	2856	3.5749700774343163	-2.1705568130903976
1: APhTh04, c=0.80	2. NCP	2857	2.9418074864180497	-2.991784275399646
1: APhTh04, c=0.80	2. NCP	2858	3.778014880650697	-1.9827898843005662
1: APhTh04, c=0.80	2. NCP	2859	1.906621333638262	-8.344945214747382
1: APhTh04, c=0.80	2. NCP	2860	3.164088497928033	-2.9518930429507355
1: APhTh04, c=0.80	2. NCP	2861	2.8941991041668507	-4.9667453586681605
1: APhTh04, c=0.80	2. NCP	2862	2.7319185324911173	-4.109383339495409
1: APhTh04, c=0.80	2. NCP	2863	2.838593685415517	-3.3139944348395165
1: APhTh04, c=0.80	2. NCP	2864	2.9705104185065214	-2.7463273678057454
1: APhTh04, c=0.80	2. NCP	2865	2.586030815953684	-6.684216644288096
1: APhTh04, c=0.80	2. NCP	2866	2.4344980088696313	-5.7131951033510395
1: APhTh04, c=0.80	2. NCP	2867	2.1945619347416145	-5.625664522688732
1: APhTh04, c=0.80	2. NCP	2868	1.7880434967019254	-8.772498871211948
1: APhTh04, c=0.80	2. NCP	2869	2.0293916384728234	-7.306444434652577
1: APhTh04, c=0.80	2. NCP	2870	1.5772122398295505	-10.252661369010356
1: APhTh04, c=0.80	2. NCP	2871	1.5695821654968598	-11.149177375562084
1: APhTh04, c=0.80	2. NCP	2872	1.5081118763469292	-11.984645833364553
1: APhTh04, c=0.80	2. NCP	2873	1.3661305311782654	-15.823455097110704
1: APhTh04, c=0.80	2. NCP	2874	2.3672116668427576	-4.312172629239428
1: APhTh04, c=0.80	2. NCP	2875	2.776830956158564	-3.6196673089487876
1: APhTh04, c=0.80	2. NCP	2876	2.3333489654442157	-5.310680213541801
1: APhTh04, c=0.80	2. NCP	2877	3.0455874746622715	-3.601844047856024
1: APhTh04, c=0.80	2. NCP	2878	2.179712498072992	-4.79403325160425
1: APhTh04, c=0.80	2. NCP	2879	3.6297338676640747	-2.3135159877082243
1: APhTh04, c=0.80	2. NCP	2880	2.5387447610708596	-6.192547490248858
1: APhTh04, c=0.80	2. NCP	2881	2.0653015348329156	-5.580459296938023
1: APhTh04, c=0.80	2. NCP	2882	2.749699794975976	-4.723511115029578
1: APhTh04, c=0.80	2. NCP	2883	3.185465170186159	-2.605107298339131
1: APhTh04, c=0.80	2. NCP	2884	2.943148241436676	-3.2630019542087485
1: APhTh04, c=0.80	2. NCP	2885	2.634746946475689	-6.638067523867121
1: APhTh04, c=0.80	2. NCP	2886	2.089910363207055	-5.075922363572676
1: APhTh04, c=0.80	2. NCP	2887	2.4176615558731482	-4.956226655448356
1: APhTh04, c=0.80	2. NCP	2888	2.3056425114471972	-6.813235690616841
1: APhTh04, c=0.80	2. NCP	2889	1.5943800082500919	-9.620609463228105
1: APhTh04, c=0.80	2. NCP	2890	1.6616250632661522	-8.262358553663315
1: APhTh04, c=0.80	2. NCP	2891	1.5819217824064113	-10.61772523046864
1: APhTh04, c=0.80	2. NCP	2892	2.7218356430499027	-4.42997769120149
1: APhTh04, c=0.80	2. NCP	2893	2.4555860287237175	-4.19433276051245
1: APhTh04, c=0.80	2. NCP	2894	3.026593656873722	-4.439444189223303
1: APhTh04, c=0.80	2. NCP	2895	2.598660186110073	-3.66890754147104
1: APhTh04, c=0.80	2. NCP	2896	2.853894290993686	-2.9170557659304106
1: APhTh04, c=0.80	2. NCP	2897	2.9461409466666657	-3.4562967523508448
1: APhTh04, c=0.80	2. NCP	2898	3.1542569039673927	-3.0216089910903103
1: APhTh04, c=0.80	2. NCP	2899	2.6295507388865174	-5.175337557713491
1: APhTh04, c=0.80	2. NCP	2900	2.648876656389792	-4.866726352090202
1: APhTh04, c=0.80	2. NCP	2901	2.4544456135383292	-5.829504555040634
1: APhTh04, c=0.80	2. NCP	2902	2.2848140060653876	-6.41468397103581
1: APhTh04, c=0.80	2. NCP	2903	1.580623960269181	-10.062841985542018
1: APhTh04, c=0.80	2. NCP	2904	1.580623960269181	-10.062841985542018
1: APhTh04, c=0.80	2. NCP	2905	1.5336387300527963	-10.263617667265855
1: APhTh04, c=0.80	2. NCP	2906	1.6474823510633607	-8.829430989812542
1: APhTh04, c=0.80	2. NCP	2907	1.8518303302010242	-8.429061782089716
1: APhTh04, c=0.80	2. NCP	2908	1.4971193259330537	-10.6685536057797
1: APhTh04, c=0.80	2. NCP	2909	2.6191010649504007	-4.743372932582845
1: APhTh04, c=0.80	2. NCP	2910	2.2903717390639944	-5.211560699143686
1: APhTh04, c=0.80	2. NCP	2911	2.1138416057218907	-6.453946964832613
1: APhTh04, c=0.80	2. NCP	2912	1.5268722717050351	-10.352443660181082
1: APhTh04, c=0.80	2. NCP	2913	2.406987917402824	-4.558985035847639
1: APhTh04, c=0.80	2. NCP	2914	2.885828144171845	-4.473582368967733
1: APhTh04, c=0.80	2. NCP	2915	3.1275121225073095	-3.4670681277565416
1: APhTh04, c=0.80	2. NCP	2916	1.5210303173137096	-10.543188066462738
1: APhTh04, c=0.80	2. NCP	2917	1.9970377929020682	-8.393578338895084
1: APhTh04, c=0.80	2. NCP	2918	2.664469480721774	-4.315521004134449
1: APhTh04, c=0.80	2. NCP	2919	2.9916855137176213	-3.4394280009623106
1: APhTh04, c=0.80	2. NCP	2920	3.0329590057158295	-3.37899052549185
